year,commodity,port,value,type,unit,quantity
1817,General Merchandise,Penang,7314,export,£,7314
1817,General Merchandise,Cape,0,export,£,0
1817,General Merchandise,Java,0,export,£,0
1817,General Merchandise,Singapore,0,export,£,0
1818,General Merchandise,Bengal,133015,export,£,133015
1818,General Merchandise,Madras,100060,export,£,100060
1818,General Merchandise,Bombay,59983,export,£,59983
1818,General Merchandise,St_Helena,46498,export,£,46498
1818,General Merchandise,Benkulen,1345,export,£,1345
1818,General Merchandise,China,1706,export,£,1706
1818,General Merchandise,Madagascar,0,export,£,0
1818,General Merchandise,Mocha,0,export,£,0
1818,General Merchandise,Madeira,0,export,£,0
1818,General Merchandise,Angola,0,export,£,0
1818,General Merchandise,Penang,1913,export,£,1913
1818,General Merchandise,Cape,0,export,£,0
1818,General Merchandise,Java,0,export,£,0
1818,General Merchandise,Singapore,0,export,£,0
1819,General Merchandise,Bengal,127470,export,£,127470
1819,General Merchandise,Madras,119588,export,£,119588
1819,General Merchandise,Bombay,67077,export,£,67077
1819,General Merchandise,St_Helena,166837,export,£,166837
1819,General Merchandise,Benkulen,1036,export,£,1036
1819,General Merchandise,China,3034,export,£,3034
1819,General Merchandise,Madagascar,0,export,£,0
1819,General Merchandise,Mocha,0,export,£,0
1819,General Merchandise,Madeira,0,export,£,0
1819,General Merchandise,Angola,0,export,£,0
1819,General Merchandise,Penang,824,export,£,824
1819,General Merchandise,Cape,0,export,£,0
1819,General Merchandise,Java,0,export,£,0
1819,General Merchandise,Singapore,0,export,£,0
1820,General Merchandise,Bengal,178803,export,£,178803
1820,General Merchandise,Madras,165814,export,£,165814
1820,General Merchandise,Bombay,58509,export,£,58509
1820,General Merchandise,St_Helena,94949,export,£,94949
1820,General Merchandise,Benkulen,0,export,£,0
1820,General Merchandise,China,7758,export,£,7758
1820,General Merchandise,Madagascar,0,export,£,0
1820,General Merchandise,Mocha,0,export,£,0
1820,General Merchandise,Madeira,0,export,£,0
1820,General Merchandise,Angola,0,export,£,0
1820,General Merchandise,Penang,1550,export,£,1550
1820,General Merchandise,Cape,1000,export,£,1000
1820,General Merchandise,Java,0,export,£,0
1820,General Merchandise,Singapore,0,export,£,0
1821,General Merchandise,Bengal,128044,export,£,128044
1821,General Merchandise,Madras,93954,export,£,93954
1821,General Merchandise,Bombay,147392,export,£,147392
1821,General Merchandise,St_Helena,46025,export,£,46025
1821,General Merchandise,Benkulen,390,export,£,390
1821,General Merchandise,China,126094,export,£,126094
1821,General Merchandise,Madagascar,0,export,£,0
1821,General Merchandise,Mocha,0,export,£,0
1821,General Merchandise,Madeira,0,export,£,0
1821,General Merchandise,Angola,0,export,£,0
1821,General Merchandise,Penang,0,export,£,0
1821,General Merchandise,Cape,856,export,£,856
1821,General Merchandise,Java,0,export,£,0
1821,General Merchandise,Singapore,0,export,£,0
1822,General Merchandise,Bengal,111636,export,£,111636
1822,General Merchandise,Madras,119024,export,£,119024
1822,General Merchandise,Bombay,95809,export,£,95809
1822,General Merchandise,St_Helena,19495,export,£,19495
1822,General Merchandise,Benkulen,1284,export,£,1284
1822,General Merchandise,China,2665,export,£,2665
1822,General Merchandise,Madagascar,0,export,£,0
1822,General Merchandise,Mocha,0,export,£,0
1822,General Merchandise,Madeira,0,export,£,0
1822,General Merchandise,Angola,0,export,£,0
1822,General Merchandise,Penang,6074,export,£,6074
1822,General Merchandise,Cape,0,export,£,0
1822,General Merchandise,Java,0,export,£,0
1822,General Merchandise,Singapore,0,export,£,0
1823,General Merchandise,Bengal,169603,export,£,169603
1823,General Merchandise,Madras,131016,export,£,131016
1823,General Merchandise,Bombay,76303,export,£,76303
1823,General Merchandise,St_Helena,45053,export,£,45053
1823,General Merchandise,Benkulen,0,export,£,0
1823,General Merchandise,China,14252,export,£,14252
1823,General Merchandise,Madagascar,0,export,£,0
1823,General Merchandise,Mocha,0,export,£,0
1823,General Merchandise,Madeira,0,export,£,0
1823,General Merchandise,Angola,0,export,£,0
1823,General Merchandise,Penang,4119,export,£,4119
1823,General Merchandise,Cape,0,export,£,0
1823,General Merchandise,Java,0,export,£,0
1823,General Merchandise,Singapore,0,export,£,0
1824,General Merchandise,Bengal,290398,export,£,290398
1824,General Merchandise,Madras,38172,export,£,38172
1824,General Merchandise,Bombay,81206,export,£,81206
1824,General Merchandise,St_Helena,37169,export,£,37169
1824,General Merchandise,Benkulen,8218,export,£,8218
1824,General Merchandise,China,46240,export,£,46240
1824,General Merchandise,Madagascar,0,export,£,0
1824,General Merchandise,Mocha,0,export,£,0
1824,General Merchandise,Madeira,0,export,£,0
1824,General Merchandise,Angola,0,export,£,0
1824,General Merchandise,Penang,0,export,£,0
1824,General Merchandise,Cape,0,export,£,0
1824,General Merchandise,Java,0,export,£,0
1824,General Merchandise,Singapore,0,export,£,0
1825,General Merchandise,Bengal,270653,export,£,270653
1825,General Merchandise,Madras,60469,export,£,60469
1825,General Merchandise,Bombay,87241,export,£,87241
1825,General Merchandise,St_Helena,55900,export,£,55900
1825,General Merchandise,Benkulen,0,export,£,0
1825,General Merchandise,China,30916,export,£,30916
1825,General Merchandise,Madagascar,0,export,£,0
1825,General Merchandise,Mocha,0,export,£,0
1825,General Merchandise,Madeira,0,export,£,0
1825,General Merchandise,Angola,0,export,£,0
1825,General Merchandise,Penang,3753,export,£,3753
1825,General Merchandise,Cape,0,export,£,0
1825,General Merchandise,Java,0,export,£,0
1825,General Merchandise,Singapore,0,export,£,0
1826,General Merchandise,Bengal,518300,export,£,518300
1826,General Merchandise,Madras,107044,export,£,107044
1826,General Merchandise,Bombay,114892,export,£,114892
1826,General Merchandise,St_Helena,53135,export,£,53135
1826,General Merchandise,Benkulen,0,export,£,0
1826,General Merchandise,China,24313,export,£,24313
1826,General Merchandise,Madagascar,0,export,£,0
1826,General Merchandise,Mocha,0,export,£,0
1826,General Merchandise,Madeira,0,export,£,0
1826,General Merchandise,Angola,0,export,£,0
1826,General Merchandise,Penang,7530,export,£,7530
1826,General Merchandise,Cape,0,export,£,0
1826,General Merchandise,Java,0,export,£,0
1826,General Merchandise,Singapore,1798,export,£,1798
1827,General Merchandise,Bengal,836535,export,£,836535
1827,General Merchandise,Madras,175244,export,£,175244
1827,General Merchandise,Bombay,36154,export,£,36154
1827,General Merchandise,St_Helena,46834,export,£,46834
1827,General Merchandise,Benkulen,0,export,£,0
1827,General Merchandise,China,29342,export,£,29342
1827,General Merchandise,Madagascar,0,export,£,0
1827,General Merchandise,Mocha,0,export,£,0
1827,General Merchandise,Madeira,0,export,£,0
1827,General Merchandise,Angola,0,export,£,0
1827,General Merchandise,Penang,9499,export,£,9499
1827,General Merchandise,Cape,0,export,£,0
1827,General Merchandise,Java,0,export,£,0
1827,General Merchandise,Singapore,0,export,£,0
1828,General Merchandise,Bengal,516371,export,£,516371
1828,General Merchandise,Madras,129498,export,£,129498
1828,General Merchandise,Bombay,192525,export,£,192525
1828,General Merchandise,St_Helena,44351,export,£,44351
1828,General Merchandise,Benkulen,0,export,£,0
1828,General Merchandise,China,19958,export,£,19958
1828,General Merchandise,Madagascar,0,export,£,0
1828,General Merchandise,Mocha,0,export,£,0
1828,General Merchandise,Madeira,0,export,£,0
1828,General Merchandise,Angola,0,export,£,0
1828,General Merchandise,Penang,3063,export,£,3063
1828,General Merchandise,Cape,0,export,£,0
1828,General Merchandise,Java,0,export,£,0
1828,General Merchandise,Singapore,0,export,£,0
1829,General Merchandise,Bengal,179470,export,£,179470
1829,General Merchandise,Madras,130966,export,£,130966
1829,General Merchandise,Bombay,139162,export,£,139162
1829,General Merchandise,St_Helena,49985,export,£,49985
1829,General Merchandise,Benkulen,0,export,£,0
1829,General Merchandise,China,47677,export,£,47677
1829,General Merchandise,Madagascar,0,export,£,0
1829,General Merchandise,Mocha,0,export,£,0
1829,General Merchandise,Madeira,0,export,£,0
1829,General Merchandise,Angola,0,export,£,0
1829,General Merchandise,Penang,3833,export,£,3833
1829,General Merchandise,Cape,0,export,£,0
1829,General Merchandise,Java,0,export,£,0
1829,General Merchandise,Singapore,0,export,£,0
1830,General Merchandise,Bengal,103536,export,£,103536
1830,General Merchandise,Madras,103869,export,£,103869
1830,General Merchandise,Bombay,86464,export,£,86464
1830,General Merchandise,St_Helena,41735,export,£,41735
1830,General Merchandise,Benkulen,0,export,£,0
1830,General Merchandise,China,70206,export,£,70206
1830,General Merchandise,Madagascar,0,export,£,0
1830,General Merchandise,Mocha,0,export,£,0
1830,General Merchandise,Madeira,0,export,£,0
1830,General Merchandise,Angola,0,export,£,0
1830,General Merchandise,Penang,3635,export,£,3635
1830,General Merchandise,Cape,0,export,£,0
1830,General Merchandise,Java,0,export,£,0
1830,General Merchandise,Singapore,0,export,£,0
1831,General Merchandise,Bengal,55550,export,£,55550
1831,General Merchandise,Madras,15568,export,£,15568
1831,General Merchandise,Bombay,63183,export,£,63183
1831,General Merchandise,St_Helena,31591,export,£,31591
1831,General Merchandise,Benkulen,0,export,£,0
1831,General Merchandise,China,81193,export,£,81193
1831,General Merchandise,Madagascar,0,export,£,0
1831,General Merchandise,Mocha,0,export,£,0
1831,General Merchandise,Madeira,0,export,£,0
1831,General Merchandise,Angola,0,export,£,0
1831,General Merchandise,Penang,4221,export,£,4221
1831,General Merchandise,Cape,0,export,£,0
1831,General Merchandise,Java,0,export,£,0
1831,General Merchandise,Singapore,0,export,£,0
1832,General Merchandise,Bengal,53173,export,£,53173
1832,General Merchandise,Madras,54444,export,£,54444
1832,General Merchandise,Bombay,60166,export,£,60166
1832,General Merchandise,St_Helena,25456,export,£,25456
1832,General Merchandise,Benkulen,0,export,£,0
1832,General Merchandise,China,35955,export,£,35955
1832,General Merchandise,Madagascar,0,export,£,0
1832,General Merchandise,Mocha,0,export,£,0
1832,General Merchandise,Madeira,0,export,£,0
1832,General Merchandise,Angola,0,export,£,0
1832,General Merchandise,Penang,0,export,£,0
1832,General Merchandise,Cape,0,export,£,0
1832,General Merchandise,Java,0,export,£,0
1832,General Merchandise,Singapore,0,export,£,0
1833,General Merchandise,Bengal,61088,export,£,61088
1833,General Merchandise,Madras,46206,export,£,46206
1833,General Merchandise,Bombay,29788,export,£,29788
1833,General Merchandise,St_Helena,32812,export,£,32812
1833,General Merchandise,Benkulen,0,export,£,0
1833,General Merchandise,China,39215,export,£,39215
1833,General Merchandise,Madagascar,0,export,£,0
1833,General Merchandise,Mocha,0,export,£,0
1833,General Merchandise,Madeira,0,export,£,0
1833,General Merchandise,Angola,0,export,£,0
1833,General Merchandise,Penang,0,export,£,0
1833,General Merchandise,Cape,0,export,£,0
1833,General Merchandise,Java,0,export,£,0
1833,General Merchandise,Singapore,0,export,£,0
1834,General Merchandise,Bengal,94834,export,£,94834
1834,General Merchandise,Madras,15010,export,£,15010
1834,General Merchandise,Bombay,67212,export,£,67212
1834,General Merchandise,St_Helena,5405,export,£,5405
1834,General Merchandise,Benkulen,0,export,£,0
1834,General Merchandise,China,25687,export,£,25687
1834,General Merchandise,Madagascar,0,export,£,0
1834,General Merchandise,Mocha,0,export,£,0
1834,General Merchandise,Madeira,0,export,£,0
1834,General Merchandise,Angola,0,export,£,0
1834,General Merchandise,Penang,0,export,£,0
1834,General Merchandise,Cape,0,export,£,0
1834,General Merchandise,Java,0,export,£,0
1834,General Merchandise,Singapore,0,export,£,0
1760,Silver,Bengal,0,export,ozs,0
1760,Silver,Madras,0,export,ozs,0
1760,Silver,Bombay,0,export,ozs,0
1760,Silver,St_Helena,0,export,ozs,0
1760,Silver,Mocha,0,export,ozs,0
1760,Silver,Benkulen,20056,export,ozs,69760
1760,Silver,Canton,12334,export,ozs,429044
1761,Silver,Bengal,0,export,ozs,0
1761,Silver,Madras,0,export,ozs,0
1761,Silver,Bombay,0,export,ozs,0
1761,Silver,St_Helena,2035,export,ozs,6976
1761,Silver,Mocha,0,export,ozs,0
1761,Silver,Benkulen,36624,export,ozs,125568
1761,Silver,Canton,48843,export,ozs,167424
1762,Silver,Bengal,0,export,ozs,0
1762,Silver,Madras,0,export,ozs,0
1762,Silver,Bombay,0,export,ozs,0
1762,Silver,St_Helena,1962,export,ozs,6976
1762,Silver,Mocha,0,export,ozs,0
1762,Silver,Benkulen,0,export,ozs,0
1762,Silver,Canton,25506,export,ozs,90988
1763,Silver,Bengal,0,export,ozs,0
1763,Silver,Madras,0,export,ozs,0
1763,Silver,Bombay,0,export,ozs,0
1763,Silver,St_Helena,2865,export,ozs,10464
1763,Silver,Mocha,0,export,ozs,0
1763,Silver,Benkulen,16182,export,ozs,59296
1763,Silver,Canton,28558,export,ozs,104640
1764,Silver,Bengal,0,export,ozs,0
1764,Silver,Madras,0,export,ozs,0
1764,Silver,Bombay,0,export,ozs,0
1764,Silver,St_Helena,1904,export,ozs,6976
1764,Silver,Mocha,0,export,ozs,0
1764,Silver,Benkulen,38077,export,ozs,139520
1764,Silver,Canton,0,export,ozs,0
1765,Silver,Bengal,0,export,ozs,0
1765,Silver,Madras,0,export,ozs,0
1765,Silver,Bombay,0,export,ozs,0
1765,Silver,St_Helena,1860,export,ozs,6976
1765,Silver,Mocha,21393,export,ozs,80224
1765,Silver,Benkulen,37206,export,ozs,139430
1765,Silver,Canton,314385,export,ozs,1208944
1766,Silver,Bengal,0,export,ozs,0
1766,Silver,Madras,0,export,ozs,0
1766,Silver,Bombay,0,export,ozs,0
1766,Silver,St_Helena,1890,export,ozs,6976
1766,Silver,Mocha,0,export,ozs,0
1766,Silver,Benkulen,18894,export,ozs,69760
1766,Silver,Canton,296622,export,ozs,1095142
1767,Silver,Bengal,0,export,ozs,0
1767,Silver,Madras,0,export,ozs,0
1767,Silver,Bombay,0,export,ozs,0
1767,Silver,St_Helena,959,export,ozs,3488
1767,Silver,Mocha,0,export,ozs,0
1767,Silver,Benkulen,0,export,ozs,0
1767,Silver,Canton,0,export,ozs,0
1768,Silver,Bengal,0,export,ozs,0
1768,Silver,Madras,0,export,ozs,0
1768,Silver,Bombay,0,export,ozs,0
1768,Silver,St_Helena,0,export,ozs,0
1768,Silver,Mocha,0,export,ozs,0
1768,Silver,Benkulen,0,export,ozs,0
1768,Silver,Canton,0,export,ozs,0
1769,Silver,Bengal,0,export,ozs,0
1769,Silver,Madras,0,export,ozs,0
1769,Silver,Bombay,0,export,ozs,0
1769,Silver,St_Helena,0,export,ozs,0
1769,Silver,Mocha,0,export,ozs,0
1769,Silver,Benkulen,0,export,ozs,0
1769,Silver,Canton,153452,export,ozs,558080
1770,Silver,Bengal,0,export,ozs,0
1770,Silver,Madras,0,export,ozs,0
1770,Silver,Bombay,0,export,ozs,0
1770,Silver,St_Helena,0,export,ozs,0
1770,Silver,Mocha,0,export,ozs,0
1770,Silver,Benkulen,19620,export,ozs,69760
1770,Silver,Canton,223668,export,ozs,797264
1771,Silver,Bengal,0,export,ozs,0
1771,Silver,Madras,0,export,ozs,0
1771,Silver,Bombay,0,export,ozs,0
1771,Silver,St_Helena,0,export,ozs,0
1771,Silver,Mocha,0,export,ozs,0
1771,Silver,Benkulen,53055,export,ozs,181840
1771,Silver,Canton,294300,export,ozs,1015008
1772,Silver,Bengal,0,export,ozs,0
1772,Silver,Madras,0,export,ozs,0
1772,Silver,Bombay,0,export,ozs,0
1772,Silver,St_Helena,0,export,ozs,0
1772,Silver,Mocha,0,export,ozs,0
1772,Silver,Benkulen,0,export,ozs,0
1772,Silver,Canton,152055,export,ozs,540640
1773,Silver,Bengal,0,export,ozs,0
1773,Silver,Madras,0,export,ozs,0
1773,Silver,Bombay,0,export,ozs,0
1773,Silver,St_Helena,0,export,ozs,0
1773,Silver,Mocha,0,export,ozs,0
1773,Silver,Benkulen,40620,export,ozs,149984
1773,Silver,Canton,0,export,ozs,0
1774,Silver,Bengal,0,export,ozs,0
1774,Silver,Madras,1817,export,ozs,6976
1774,Silver,Bombay,0,export,ozs,0
1774,Silver,St_Helena,0,export,ozs,0
1774,Silver,Mocha,0,export,ozs,0
1774,Silver,Benkulen,9992,export,ozs,38368
1774,Silver,Canton,0,export,ozs,0
1775,Silver,Bengal,0,export,ozs,0
1775,Silver,Madras,0,export,ozs,0
1775,Silver,Bombay,0,export,ozs,0
1775,Silver,St_Helena,0,export,ozs,0
1775,Silver,Mocha,0,export,ozs,0
1775,Silver,Benkulen,10151,export,ozs,38368
1775,Silver,Canton,0,export,ozs,0
1776,Silver,Bengal,0,export,ozs,0
1776,Silver,Madras,0,export,ozs,0
1776,Silver,Bombay,0,export,ozs,0
1776,Silver,St_Helena,0,export,ozs,0
1776,Silver,Mocha,0,export,ozs,0
1776,Silver,Benkulen,10032,export,ozs,38368
1776,Silver,Canton,0,export,ozs,0
1777,Silver,Bengal,0,export,ozs,0
1777,Silver,Madras,59451,export,ozs,216256
1777,Silver,Bombay,0,export,ozs,0
1777,Silver,St_Helena,0,export,ozs,0
1777,Silver,Mocha,0,export,ozs,0
1777,Silver,Benkulen,19892,export,ozs,73248
1777,Silver,Canton,29536,export,ozs,107322
1778,Silver,Bengal,0,export,ozs,0
1778,Silver,Madras,0,export,ozs,0
1778,Silver,Bombay,0,export,ozs,0
1778,Silver,St_Helena,0,export,ozs,0
1778,Silver,Mocha,0,export,ozs,0
1778,Silver,Benkulen,10842,export,ozs,38368
1778,Silver,Canton,0,export,ozs,0
1779,Silver,Bengal,0,export,ozs,0
1779,Silver,Madras,0,export,ozs,0
1779,Silver,Bombay,0,export,ozs,0
1779,Silver,St_Helena,0,export,ozs,0
1779,Silver,Mocha,0,export,ozs,0
1779,Silver,Benkulen,10615,export,ozs,41826
1779,Silver,Canton,0,export,ozs,0
1780,Silver,Bengal,0,export,ozs,0
1780,Silver,Madras,0,export,ozs,0
1780,Silver,Bombay,0,export,ozs,0
1780,Silver,St_Helena,0,export,ozs,0
1780,Silver,Mocha,0,export,ozs,0
1780,Silver,Benkulen,9952,export,ozs,38368
1780,Silver,Canton,0,export,ozs,0
1781,Silver,Bengal,0,export,ozs,0
1781,Silver,Madras,0,export,ozs,0
1781,Silver,Bombay,0,export,ozs,0
1781,Silver,St_Helena,0,export,ozs,0
1781,Silver,Mocha,0,export,ozs,0
1781,Silver,Benkulen,14940,export,ozs,55808
1781,Silver,Canton,0,export,ozs,0
1782,Silver,Bengal,0,export,ozs,0
1782,Silver,Madras,0,export,ozs,0
1782,Silver,Bombay,0,export,ozs,0
1782,Silver,St_Helena,0,export,ozs,0
1782,Silver,Mocha,0,export,ozs,0
1782,Silver,Benkulen,0,export,ozs,0
1782,Silver,Canton,0,export,ozs,0
1783,Silver,Bengal,0,export,ozs,0
1783,Silver,Madras,0,export,ozs,0
1783,Silver,Bombay,0,export,ozs,0
1783,Silver,St_Helena,0,export,ozs,0
1783,Silver,Mocha,0,export,ozs,0
1783,Silver,Benkulen,0,export,ozs,0
1783,Silver,Canton,0,export,ozs,0
1784,Silver,Bengal,0,export,ozs,0
1784,Silver,Madras,0,export,ozs,0
1784,Silver,Bombay,0,export,ozs,0
1784,Silver,St_Helena,0,export,ozs,0
1784,Silver,Mocha,0,export,ozs,0
1784,Silver,Benkulen,0,export,ozs,0
1784,Silver,Canton,0,export,ozs,0
1785,Silver,Bengal,0,export,ozs,0
1785,Silver,Madras,0,export,ozs,0
1785,Silver,Bombay,0,export,ozs,0
1785,Silver,St_Helena,0,export,ozs,0
1785,Silver,Mocha,0,export,ozs,0
1785,Silver,Benkulen,0,export,ozs,0
1785,Silver,Canton,0,export,ozs,0
1786,Silver,Bengal,0,export,ozs,0
1786,Silver,Madras,0,export,ozs,0
1786,Silver,Bombay,0,export,ozs,0
1786,Silver,St_Helena,0,export,ozs,0
1786,Silver,Mocha,0,export,ozs,0
1786,Silver,Benkulen,0,export,ozs,0
1786,Silver,Canton,726479,export,ozs,2834000
1787,Silver,Bengal,0,export,ozs,0
1787,Silver,Madras,0,export,ozs,0
1787,Silver,Bombay,16219,export,ozs,62784
1787,Silver,St_Helena,0,export,ozs,0
1787,Silver,Mocha,0,export,ozs,0
1787,Silver,Benkulen,40723,export,ozs,156960
1787,Silver,Canton,697000,export,ozs,2692386
1788,Silver,Bengal,0,export,ozs,0
1788,Silver,Madras,0,export,ozs,0
1788,Silver,Bombay,0,export,ozs,0
1788,Silver,St_Helena,0,export,ozs,0
1788,Silver,Mocha,0,export,ozs,0
1788,Silver,Benkulen,19904,export,ozs,76736
1788,Silver,Canton,628082,export,ozs,2417184
1789,Silver,Bengal,0,export,ozs,0
1789,Silver,Madras,0,export,ozs,0
1789,Silver,Bombay,0,export,ozs,0
1789,Silver,St_Helena,0,export,ozs,0
1789,Silver,Mocha,0,export,ozs,0
1789,Silver,Benkulen,19704,export,ozs,76736
1789,Silver,Canton,471117,export,ozs,1820313
1790,Silver,Bengal,0,export,ozs,0
1790,Silver,Madras,0,export,ozs,0
1790,Silver,Bombay,54282,export,ozs,209280
1790,Silver,St_Helena,0,export,ozs,0
1790,Silver,Mocha,0,export,ozs,0
1790,Silver,Benkulen,19384,export,ozs,73736
1790,Silver,Canton,715721,export,ozs,2804352
1791,Silver,Bengal,0,export,ozs,0
1791,Silver,Madras,514227,export,ozs,1998624
1791,Silver,Bombay,0,export,ozs,0
1791,Silver,St_Helena,0,export,ozs,0
1791,Silver,Mocha,0,export,ozs,0
1791,Silver,Benkulen,20140,export,ozs,80224
1791,Silver,Canton,0,export,ozs,0
1792,Silver,Bengal,0,export,ozs,0
1792,Silver,Madras,137884,export,ozs,523200
1792,Silver,Bombay,0,export,ozs,0
1792,Silver,St_Helena,0,export,ozs,0
1792,Silver,Mocha,0,export,ozs,0
1792,Silver,Benkulen,18094,export,ozs,69760
1792,Silver,Canton,376626,export,ozs,1464960
1793,Silver,Bengal,0,export,ozs,0
1793,Silver,Madras,0,export,ozs,0
1793,Silver,Bombay,0,export,ozs,0
1793,Silver,St_Helena,0,export,ozs,0
1793,Silver,Mocha,0,export,ozs,0
1793,Silver,Benkulen,10944,export,ozs,41856
1793,Silver,Canton,0,export,ozs,0
1794,Silver,Bengal,0,export,ozs,0
1794,Silver,Madras,0,export,ozs,0
1794,Silver,Bombay,0,export,ozs,0
1794,Silver,St_Helena,0,export,ozs,0
1794,Silver,Mocha,0,export,ozs,0
1794,Silver,Benkulen,10246,export,ozs,41856
1794,Silver,Canton,0,export,ozs,0
1795,Silver,Bengal,0,export,ozs,0
1795,Silver,Madras,0,export,ozs,0
1795,Silver,Bombay,0,export,ozs,0
1795,Silver,St_Helena,0,export,ozs,0
1795,Silver,Mocha,0,export,ozs,0
1795,Silver,Benkulen,0,export,ozs,0
1795,Silver,Canton,0,export,ozs,0
1796,Silver,Bengal,0,export,ozs,0
1796,Silver,Madras,0,export,ozs,0
1796,Silver,Bombay,0,export,ozs,0
1796,Silver,St_Helena,0,export,ozs,0
1796,Silver,Mocha,0,export,ozs,0
1796,Silver,Benkulen,0,export,ozs,0
1796,Silver,Canton,38302,export,ozs,146496
1797,Silver,Bengal,0,export,ozs,0
1797,Silver,Madras,0,export,ozs,0
1797,Silver,Bombay,0,export,ozs,0
1797,Silver,St_Helena,0,export,ozs,0
1797,Silver,Mocha,0,export,ozs,0
1797,Silver,Benkulen,20680,export,ozs,76736
1797,Silver,Canton,200527,export,ozs,756896
1798,Silver,Bengal,0,export,ozs,0
1798,Silver,Madras,132455,export,ozs,519010
1798,Silver,Bombay,132455,export,ozs,519010
1798,Silver,St_Helena,0,export,ozs,0
1798,Silver,Mocha,0,export,ozs,0
1798,Silver,Benkulen,17494,export,ozs,69760
1798,Silver,Canton,348127,export,ozs,1377760
1799,Silver,Bengal,100512,export,ozs,390656
1799,Silver,Madras,100512,export,ozs,390656
1799,Silver,Bombay,502054,export,ozs,1967232
1799,Silver,St_Helena,0,export,ozs,0
1799,Silver,Mocha,0,export,ozs,0
1799,Silver,Benkulen,17389,export,ozs,69760
1799,Silver,Canton,502562,export,ozs,1953280
1800,Silver,Bengal,0,export,ozs,0
1800,Silver,Madras,0,export,ozs,0
1800,Silver,Bombay,100196,export,ozs,380192
1800,Silver,St_Helena,0,export,ozs,0
1800,Silver,Mocha,0,export,ozs,0
1800,Silver,Benkulen,0,export,ozs,0
1800,Silver,Canton,140733,export,ozs,530298
1801,Silver,Bengal,224253,export,ozs,766893
1801,Silver,Madras,226402,export,ozs,769692
1801,Silver,Bombay,130713,export,ozs,459692
1801,Silver,St_Helena,0,export,ozs,0
1801,Silver,Mocha,0,export,ozs,0
1801,Silver,Benkulen,19838,export,ozs,69760
1801,Silver,Canton,0,export,ozs,0
1802,Silver,Bengal,312669,export,ozs,1095714
1802,Silver,Madras,118167,export,ozs,407682
1802,Silver,Bombay,0,export,£,0
1802,Silver,St_Helena,0,export,ozs,0
1802,Silver,Mocha,0,export,ozs,0
1802,Silver,Benkulen,0,export,ozs,0
1802,Silver,Canton,0,export,ozs,0
1803,Silver,Bengal,1011485,export,ozs,3635889
1803,Silver,Madras,28013,export,ozs,104640
1803,Silver,Bombay,100974,export,ozs,366240
1803,Silver,St_Helena,0,export,ozs,0
1803,Silver,Mocha,0,export,ozs,0
1803,Silver,Benkulen,0,export,ozs,0
1803,Silver,Canton,570960,export,ozs,2068834
1804,Silver,Bengal,392637,export,ozs,1342017
1804,Silver,Madras,209296,export,ozs,691766
1804,Silver,St_Helena,0,export,ozs,0
1804,Silver,Mocha,0,export,ozs,0
1804,Silver,Benkulen,0,export,ozs,0
1804,Silver,Canton,188871,export,ozs,669174
1805,Silver,Bengal,1146632,export,ozs,4296857
1805,Silver,Madras,402945,export,ozs,1015635
1805,Silver,Bombay,200793,export,ozs,761360
1805,Silver,St_Helena,0,export,ozs,0
1805,Silver,Mocha,0,export,ozs,0
1805,Silver,Benkulen,0,export,ozs,0
1805,Silver,Canton,202281,export,ozs,749767
1806,Silver,Bengal,501401,export,ozs,1822243
1806,Silver,Madras,0,export,ozs,0
1806,Silver,Bombay,0,export,ozs,0
1806,Silver,St_Helena,0,export,ozs,0
1806,Silver,Mocha,0,export,ozs,0
1806,Silver,Benkulen,0,export,ozs,0
1806,Silver,Canton,201270,export,ozs,735968
1807,Silver,Bengal,0,export,ozs,0
1807,Silver,Madras,0,export,ozs,0
1807,Silver,Bombay,0,export,ozs,0
1807,Silver,St_Helena,0,export,ozs,0
1807,Silver,Mocha,0,export,ozs,0
1807,Silver,Benkulen,0,export,ozs,0
1807,Silver,Canton,0,export,ozs,0
1808,Silver,Bengal,280983,export,ozs,1018904
1808,Silver,Madras,0,export,ozs,0
1808,Silver,Bombay,0,export,ozs,0
1808,Silver,St_Helena,0,export,ozs,0
1808,Silver,Mocha,0,export,ozs,0
1808,Silver,Benkulen,0,export,ozs,0
1808,Silver,Canton,0,export,ozs,0
1809,Silver,Bengal,0,export,ozs,0
1809,Silver,Madras,0,export,ozs,0
1809,Silver,Bombay,0,export,ozs,0
1809,Silver,St_Helena,0,export,ozs,0
1809,Silver,Mocha,0,export,ozs,0
1809,Silver,Benkulen,0,export,ozs,0
1809,Silver,Canton,0,export,ozs,0
1810,Silver,Bengal,0,export,ozs,0
1810,Silver,Madras,0,export,ozs,0
1810,Silver,Bombay,0,export,ozs,0
1810,Silver,St_Helena,0,export,ozs,0
1810,Silver,Mocha,0,export,ozs,0
1810,Silver,Benkulen,0,export,ozs,0
1810,Silver,Canton,0,export,ozs,0
1811,Silver,Bengal,0,export,ozs,0
1811,Silver,Madras,0,export,ozs,0
1811,Silver,Bombay,0,export,ozs,0
1811,Silver,St_Helena,0,export,ozs,0
1811,Silver,Mocha,0,export,ozs,0
1811,Silver,Benkulen,0,export,ozs,0
1811,Silver,Canton,0,export,ozs,0
1812,Silver,Bengal,0,export,ozs,0
1812,Silver,Madras,0,export,ozs,0
1812,Silver,Bombay,0,export,ozs,0
1812,Silver,St_Helena,0,export,ozs,0
1812,Silver,Mocha,0,export,ozs,0
